@RELATION Starcraft_PvT_Terran

@ATTRIBUTE TerranDepot INTEGER
@ATTRIBUTE TerranGas INTEGER
@ATTRIBUTE TerranSecondGas INTEGER
@ATTRIBUTE TerranExpansion INTEGER
@ATTRIBUTE TerranSecondExpansion INTEGER
@ATTRIBUTE TerranThirdExpansion INTEGER
@ATTRIBUTE TerranFourthExpansion INTEGER
@ATTRIBUTE TerranBarracks INTEGER
@ATTRIBUTE TerranSecondBarracks INTEGER
@ATTRIBUTE TerranThirdBarracks INTEGER
@ATTRIBUTE TerranMarine INTEGER
@ATTRIBUTE TerranMedic INTEGER
@ATTRIBUTE TerranFirebat INTEGER
@ATTRIBUTE TerranBunker INTEGER
@ATTRIBUTE TerranAcademy INTEGER
@ATTRIBUTE TerranStem INTEGER
@ATTRIBUTE TerranComsat INTEGER
@ATTRIBUTE TerranEbay INTEGER
@ATTRIBUTE TerranTurret INTEGER
@ATTRIBUTE TerranInfantryAttack1 INTEGER
@ATTRIBUTE TerranInfantryArmor1 INTEGER
@ATTRIBUTE TerranInfantryAttack2 INTEGER
@ATTRIBUTE TerranInfantryArmor2 INTEGER
@ATTRIBUTE TerranFactory INTEGER
@ATTRIBUTE TerranSecondFactory INTEGER
@ATTRIBUTE TerranThirdFactory INTEGER
@ATTRIBUTE TerranMachineShop INTEGER
@ATTRIBUTE TerranSiege INTEGER
@ATTRIBUTE TerranMines INTEGER
@ATTRIBUTE TerranVulture INTEGER
@ATTRIBUTE TerranTank INTEGER
@ATTRIBUTE TerranGoliath INTEGER
@ATTRIBUTE TerranArmory INTEGER
@ATTRIBUTE TerranSecondArmory INTEGER
@ATTRIBUTE TerranMetalAttack1 INTEGER
@ATTRIBUTE TerranMetalArmor1 INTEGER
@ATTRIBUTE TerranMetalAttack2 INTEGER
@ATTRIBUTE TerranMetalArmor2 INTEGER
@ATTRIBUTE TerranStarport INTEGER
@ATTRIBUTE TerranControlTower INTEGER
@ATTRIBUTE TerranWraith INTEGER
@ATTRIBUTE TerranCloak INTEGER
@ATTRIBUTE TerranDropship INTEGER
@ATTRIBUTE TerranValkyrie INTEGER
@ATTRIBUTE TerranScienceFacility INTEGER
@ATTRIBUTE TerranVessel INTEGER
@ATTRIBUTE TerranGhost INTEGER
@ATTRIBUTE TerranNuke INTEGER
@ATTRIBUTE TerranBattlecruiser INTEGER
@ATTRIBUTE TerranAirAttack INTEGER
@ATTRIBUTE TerranAirArmor INTEGER
@ATTRIBUTE midBuild {Bio,TwoFactory,VultureHarass,SiegeExpand,Standard,FastDropship,Unknown}

@DATA
1440,2530,20570,14180,0,0,0,2400,7545,16230,3945,0,0,0,18010,0,19395,9670,10695,0,0,0,0,3750,5190,17565,5045,8375,15835,9850,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1436,2492,0,8862,0,0,0,2110,0,0,3764,0,0,0,12688,0,15044,12102,14656,0,0,0,0,3708,5232,11246,4984,9446,5814,6764,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1412,2484,14106,8132,10212,18344,32086,2120,5944,11356,3832,0,0,0,8978,0,10908,8912,10286,0,0,0,0,3748,5128,13032,5020,10160,5762,6444,5664,27200,15440,20400,16790,25412,22002,30708,12056,14242,13244,0,14906,0,19288,21020,0,0,0,0,0,Standard
1442,2504,18052,8100,11952,15620,21180,2424,0,0,3878,0,0,6664,13004,0,15090,8136,9398,0,0,0,0,4186,9142,14140,6134,10020,6998,5618,6972,21370,17188,27944,18534,0,0,0,15060,16684,0,0,17838,0,0,0,0,0,0,0,0,VultureHarass
1434,2522,11200,7706,11184,0,0,2156,9960,0,3912,0,0,0,7970,0,9424,5802,6796,0,0,0,0,3734,9338,11382,4974,8908,10878,10886,5596,0,0,0,0,0,0,0,8348,9732,0,0,10838,0,9762,0,0,0,0,0,0,SiegeExpand
1420,2654,14450,10014,12778,0,0,1952,0,0,3224,0,0,3414,11106,0,12932,11150,12460,0,0,0,0,4724,6082,10866,6002,8636,7966,6632,9974,0,0,0,0,0,0,0,10910,12520,0,0,13154,0,0,0,0,0,0,0,0,VultureHarass
1430,2570,15876,9074,11378,11672,20640,1946,13642,0,3260,0,0,4952,13846,0,15338,9736,10798,0,0,0,0,4028,13552,18390,8456,10830,19208,5690,9810,21070,19686,32392,21256,35870,35848,41484,12242,20202,13498,25912,20890,33622,28500,61654,0,0,40686,35830,27702,VultureHarass
1428,2540,0,6630,9904,0,0,2126,4612,6012,3824,0,0,0,0,0,0,6302,7272,0,0,0,0,3762,0,0,5024,7390,0,0,5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1428,2498,12418,9436,11370,11762,17760,2150,4502,0,3724,8712,0,0,5734,8032,8932,10170,12646,0,0,0,0,3930,10650,11038,5238,9912,12366,13256,5956,21150,15152,20232,17002,0,23204,0,5218,6362,0,0,7712,0,20188,0,0,0,0,0,0,FastDropship
1438,2470,15298,7218,9106,12980,13142,2120,5994,0,3424,0,0,0,8212,0,9528,5484,6524,0,0,0,0,4590,10606,10924,5950,9166,12630,8328,6574,22450,17878,18218,19354,22776,0,0,22694,26160,0,0,0,0,25294,27064,0,0,0,0,0,SiegeExpand
1390,2610,0,0,0,0,0,2002,0,0,3260,0,0,4882,0,0,0,0,0,0,0,0,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1392,2686,0,0,0,0,0,1962,0,0,3232,0,0,4216,0,0,0,10128,0,0,0,0,0,4886,6232,0,6204,10142,8160,7210,6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1426,2482,22536,6228,8708,14984,16694,2364,12608,0,3782,0,0,0,12720,0,15006,6494,7502,0,0,0,0,3724,9010,10304,4990,8132,12778,12768,5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1352,2510,19538,15238,17628,18180,26072,1940,9452,9804,3196,11198,20250,4120,9014,10486,10590,10988,12338,0,0,0,0,4392,33504,35792,5722,6782,37456,37478,6342,35702,25674,45070,26940,40250,40230,47182,8562,9784,18070,23930,10432,0,34102,72296,0,0,42992,27288,27258,SiegeExpand
1410,2622,14636,9318,19506,24028,28602,2014,28426,0,3260,0,0,4710,14378,0,15704,10408,11480,0,0,0,0,4410,5846,11142,5674,8528,6618,6308,6570,16484,15170,0,0,0,0,0,16618,17868,0,0,23344,0,17890,19622,0,0,0,0,0,VultureHarass
1432,2474,12744,8590,10818,11098,18538,2398,12256,0,3864,0,0,0,15954,0,17550,10272,11702,0,0,0,0,3764,5222,10212,5092,9704,5826,6602,5764,20626,16764,20874,19012,23398,23374,0,12566,15908,14562,0,16550,0,20842,0,0,0,0,0,0,Standard
1438,4276,4618,13182,0,0,0,2152,6066,0,3446,8512,0,11460,7120,0,8452,10096,11514,0,0,0,0,5856,6364,13652,7146,10658,8950,9222,7762,18368,16896,0,0,0,0,0,18006,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1428,5928,0,8928,9294,0,0,2388,3886,0,3638,0,0,4816,7752,0,9220,0,0,0,0,0,0,8892,9736,0,10506,0,11148,11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1452,2484,15610,8738,11546,20542,0,2134,4344,12548,3802,0,0,0,15146,0,16472,7688,8684,0,0,0,0,3720,5036,5224,5058,9768,5692,6478,5682,19814,15474,0,20440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1376,2512,14270,8008,16624,0,0,1956,0,0,3266,0,0,5214,8520,0,10744,8990,9988,0,0,0,0,3932,8166,8746,5358,11928,6224,6510,6010,0,14054,0,15350,15358,0,0,10398,12676,0,0,14688,0,17760,0,0,0,0,0,0,Standard
1424,2494,15508,5956,8298,16106,19592,2098,4454,0,3918,0,0,0,13514,0,14922,6570,7530,0,0,0,0,3794,9370,9594,5074,7538,11404,10956,6082,0,20404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1424,2468,10908,6220,8370,11576,15036,2124,4696,8246,4018,0,0,0,11998,0,13348,6992,8166,0,0,0,0,3842,10432,11392,5150,7364,11892,11914,5812,13422,12052,14444,13444,16428,19556,20610,10098,11476,0,0,12798,0,17322,0,0,0,0,0,0,SiegeExpand
1398,2474,11128,5906,7882,8242,0,2110,5818,6100,3408,0,0,0,8130,0,9492,8158,9818,0,0,0,0,3974,7056,7938,6252,8880,6894,5300,8320,14742,13012,0,0,0,0,0,13118,14796,15734,15728,0,0,0,0,0,0,0,0,0,VultureHarass
1386,2586,0,0,0,0,0,1986,8918,0,3230,0,0,6680,0,0,0,0,0,0,0,0,0,5158,0,0,6458,0,7346,6414,7088,0,0,0,0,0,0,0,7822,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1380,2452,15994,14100,18858,25076,26126,1962,8156,8248,3204,9892,0,4662,8472,9798,9740,11422,17050,0,0,0,0,4156,19242,26826,5438,20468,6324,0,6102,0,19674,20592,21158,22064,26040,26756,7716,8880,12548,14142,9508,62072,24004,38548,0,0,29346,23298,23360,SiegeExpand
1464,2480,0,6042,8514,16192,17822,2160,4678,5864,3922,0,0,0,9184,0,10968,6642,7662,0,0,0,0,3754,8608,9878,5010,7450,11126,11166,5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1398,2466,17226,6010,7942,8268,15810,2346,9190,0,3830,0,0,0,12592,0,14350,7102,8066,0,0,0,0,3720,8740,8996,5122,7268,11414,10322,6234,19910,17274,19260,19244,23180,0,0,23242,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1416,2508,12192,8458,16890,0,0,2020,0,0,3240,0,0,4820,9090,0,10392,8980,9974,0,0,0,0,4204,10162,11326,5508,12232,6150,6592,6144,0,13736,0,15200,0,0,0,14042,15224,0,0,16940,0,0,0,0,0,0,0,0,Standard
1404,2484,17584,14278,18870,21076,22716,1958,8550,8990,3270,10588,0,5146,8904,10502,10518,10096,11154,0,0,0,0,3944,0,0,5296,8286,5968,6356,5960,0,19264,0,0,0,0,0,8518,9730,10374,15522,11178,0,0,0,0,0,0,21094,21102,Standard
1406,2830,0,0,0,0,0,2014,0,0,3282,0,0,4660,0,0,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1390,3330,16424,7674,18888,0,0,1938,17666,0,3186,0,0,3772,11170,0,12670,9144,10176,0,0,0,0,4714,8266,8796,6132,12348,6788,7298,6770,19548,15956,0,0,0,0,0,17698,18832,0,0,20392,0,0,0,0,0,0,0,0,Standard
1388,2476,15756,7418,12618,18680,24626,2336,8854,0,3816,0,0,15042,8156,0,18076,8122,9242,0,0,0,0,3748,10166,11392,5000,8260,5996,6104,5622,18024,13204,22192,14468,24298,19508,0,5218,11648,10630,0,13034,0,11696,14548,0,0,0,0,0,FastDropship
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1508,2490,12708,8528,10666,10994,0,2186,0,0,4758,0,0,0,10618,0,11920,7582,10756,0,0,0,0,3768,4454,11542,5080,9978,6436,6500,5694,13954,12288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1418,2468,9316,6132,12138,12408,14670,2388,10720,21516,3848,0,0,0,6954,0,8452,13994,15022,0,0,0,0,3714,7878,9190,4988,8730,5630,6250,5622,9158,7550,13726,8788,13240,15404,20442,12070,18076,0,0,0,0,13304,19254,0,0,0,0,0,SiegeExpand
1402,2498,17858,8570,11198,11462,19598,2430,10896,0,3760,0,0,0,18158,0,19898,7986,9668,0,0,0,0,3686,5226,11092,4952,8940,5858,6462,5598,0,15620,0,20992,25348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1442,2472,0,0,0,0,0,2404,0,0,3974,0,0,0,0,0,0,7302,0,0,0,0,0,3768,0,0,5032,0,0,0,5668,0,0,0,0,0,0,0,5196,7530,6302,0,0,0,7350,0,0,0,0,0,0,FastDropship
1402,2468,11396,7774,10304,10618,19044,2112,27272,40964,3774,0,0,0,11088,0,12388,9134,10208,0,0,0,0,3670,9940,10394,4938,7358,11958,11818,5596,14270,12526,21126,15168,20282,26354,26374,5066,7186,6162,0,7904,0,20374,22170,0,0,0,0,0,FastDropship
1360,2458,10628,8612,14048,24686,0,1960,0,0,3210,0,0,5200,14318,0,15706,10234,11314,0,0,0,0,3888,11612,11934,6182,9438,6930,5236,8322,16824,13644,0,16634,0,0,0,7636,9870,8850,23036,10846,0,20556,0,0,0,0,0,0,VultureHarass
1366,2494,17962,7902,16278,19566,20304,1966,16238,0,3290,0,0,5562,9378,0,10874,27022,0,0,0,0,0,4178,8438,9020,5586,9732,6258,6976,6244,19372,14146,0,16298,28904,0,0,14176,16254,0,0,17916,0,0,0,0,0,0,0,0,Standard
2408,6030,11144,8494,11184,20192,31476,1760,8014,0,3024,8710,0,4796,6762,13292,8152,19774,26032,0,0,0,0,9066,15248,15302,15272,29524,32894,37302,29480,16522,14354,0,16610,22088,0,0,10806,12124,12680,13492,19004,0,43086,0,0,0,46260,0,0,Bio
1462,2462,12774,5198,12186,0,0,2152,0,0,3734,0,0,0,9502,0,11050,6376,7890,0,0,0,0,3672,7378,8614,4978,5988,9388,9172,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1354,2132,10096,6540,10540,13644,22442,2742,6994,0,4112,0,0,0,9266,0,11518,11876,13260,0,0,0,0,4310,8568,11798,6798,8076,0,5774,7434,10734,9234,9480,10766,0,16926,0,14316,0,0,0,0,0,15504,0,0,0,0,0,0,VultureHarass
1424,2482,9272,4848,12720,0,0,2124,0,0,0,0,0,0,8982,0,10250,7272,8254,0,0,0,0,3714,7476,8656,4988,5798,9536,9168,5602,0,14470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1428,2496,0,0,0,0,0,2378,6002,10660,3824,6896,0,0,5172,6438,8740,0,0,0,0,0,0,3748,0,0,5020,6718,0,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1416,2070,9016,6056,8700,13134,21496,2580,2870,7326,4254,0,0,4220,11926,0,13766,7854,8950,0,0,0,0,4436,7876,11324,6198,12240,6848,5730,6842,10558,8736,15042,10212,14294,16298,0,13686,0,0,0,0,0,15014,0,0,0,0,0,0,Bio
1332,2414,0,7080,0,0,0,2278,0,0,3680,0,0,0,8900,0,0,8414,0,0,0,0,0,3628,7840,0,4918,7426,5652,5644,7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1402,2570,12492,7394,14338,22098,0,2526,0,0,3990,0,0,0,11918,0,13290,7974,9258,0,0,0,0,3872,8802,13188,5136,9642,5766,6514,5752,11642,10276,26042,11630,17098,0,0,21590,0,0,0,0,0,26026,0,0,0,0,0,0,Standard
1394,2450,15402,7906,10168,17204,20308,2338,0,0,3788,0,0,0,7148,0,8926,9980,11670,0,0,0,0,3730,8394,9512,5462,8624,6360,4996,6164,23840,14396,0,15622,0,31876,0,17736,19730,0,0,20612,0,25284,0,0,0,0,0,0,VultureHarass
1432,2486,9266,5430,8664,18434,22786,2540,12064,28278,5088,0,0,0,6500,0,7984,8230,9360,0,0,0,0,3800,7324,11920,5116,9224,13302,13406,5784,0,8614,0,10068,14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1318,2458,10228,6678,9036,9406,12398,2274,9230,0,3678,0,0,0,12650,0,14184,9526,10616,0,0,0,0,3868,8956,14456,6786,11006,8484,5118,7418,14096,12576,17540,14244,18364,18808,23150,16272,0,0,0,0,0,17512,0,0,0,0,0,0,VultureHarass
1370,2558,8642,4842,7322,12504,16408,2136,3598,6868,0,0,0,0,9500,0,11108,6394,7454,0,0,0,0,3812,7142,10956,5078,5986,12966,12272,5696,9796,8396,16816,9672,13716,19892,19910,16786,23354,0,0,0,0,18910,24982,0,0,0,0,0,Bio
1304,2494,9020,5542,12640,15438,21938,2278,5448,7918,3838,0,0,0,9812,0,13644,7374,8426,0,0,0,0,3762,7118,11304,5038,6742,13528,13516,5668,9904,8638,13894,9948,14040,15250,18076,12774,0,0,0,0,0,13988,0,0,0,0,0,0,SiegeExpand
1486,2504,9862,5010,16830,21364,34244,2162,4330,21018,0,0,0,0,10604,0,13040,6462,7518,0,0,0,0,3716,6722,8728,5034,5750,9662,8832,5646,27758,17210,19832,18716,21782,27124,27138,23422,26372,0,0,0,0,25854,27148,0,0,0,0,0,SiegeExpand
1402,2142,8684,5840,12220,15070,19364,2530,5756,0,3872,0,0,0,10862,0,12290,6858,7916,0,0,0,0,4294,6560,10378,5686,7316,19512,12718,6308,10494,8566,13382,9852,13904,15368,0,13056,0,0,0,0,0,14348,0,0,0,0,0,0,SiegeExpand
1468,2460,0,7246,0,0,0,2430,0,0,4006,0,0,5880,0,0,0,0,0,0,0,0,0,3922,0,0,5262,0,5956,0,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1322,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1448,2480,14296,6884,11608,15048,0,2142,12072,0,3536,0,0,0,12316,0,0,8508,9578,0,0,0,0,3860,8124,12984,5100,5878,16024,14646,5724,11454,9774,0,11068,0,0,0,14118,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1402,2492,7934,4924,12160,27904,0,2264,32808,0,0,0,0,0,8972,0,10568,32822,33934,0,0,0,0,3812,7492,10298,5088,5802,13892,11626,5710,9772,7828,21036,9118,13490,22432,22480,18736,0,0,0,0,0,21024,0,0,0,0,0,0,SiegeExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2540,0,0,0,0,0,0,1508,2294,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1430,2492,0,5092,0,0,0,2108,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,4996,5912,0,0,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1384,2452,9564,5220,8666,12794,16052,2074,0,0,0,0,0,0,9350,0,10758,5452,13298,0,0,0,0,3754,8072,11456,5014,5986,14846,13358,5642,10528,9004,14396,10244,14326,17856,18526,13636,19428,0,0,0,0,15454,21280,0,0,0,0,0,SiegeExpand
1426,2446,33080,8962,24178,27140,31018,2104,4634,5208,3762,0,0,0,25202,0,27774,10130,22098,0,0,0,0,3702,4652,24918,5306,7768,7576,8076,5930,0,10086,37270,11774,38570,38544,0,21416,24932,23510,40868,28084,0,0,0,0,0,0,0,0,TwoFactory
1400,2576,13644,9150,15592,0,0,2140,0,0,4020,0,0,0,11686,0,13540,15632,0,0,0,0,0,3884,4518,10024,5796,13088,6482,5132,9556,0,13744,0,0,0,0,0,6754,7976,11634,15102,8594,0,0,0,0,0,0,0,0,TwoFactory
1436,2516,9058,5380,12080,16444,22702,2138,9084,0,3382,0,0,0,13198,0,15040,8612,9654,0,0,0,0,3924,7432,8362,5188,5886,10090,9970,5806,15816,13258,14212,14850,15662,21780,23592,18952,0,0,0,0,0,20342,0,0,0,0,0,0,SiegeExpand
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1340,2402,20864,7822,21240,23022,0,2310,0,0,3706,0,0,0,6144,0,7488,9044,10324,0,0,0,0,3644,8320,15630,4884,12132,5596,6074,5508,0,0,0,0,0,0,0,8748,11520,10108,0,12166,0,0,0,0,0,0,0,0,Standard
1394,2446,9330,4864,13426,15362,0,2098,0,0,0,0,0,0,11472,0,17232,6474,7442,0,0,0,0,3672,7004,8176,4922,5588,8984,8362,5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1492,2506,10480,5382,11686,0,0,2192,3518,4256,4410,0,0,0,9178,0,10412,7730,0,0,0,0,0,3698,6410,8948,5494,6714,9020,4988,6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1410,2518,7118,4840,10428,0,0,2108,5684,0,0,0,0,0,8526,0,10158,0,0,0,0,0,0,3712,6684,9826,5448,7528,6302,4968,6292,9470,8166,0,10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9538,0,VultureHarass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1334,3278,4046,7148,11982,15474,20250,2116,7104,28470,3430,0,0,0,10450,0,14096,29220,0,0,0,0,0,5336,8132,11214,7464,10030,19382,6584,8444,10226,8774,13654,10058,15158,15114,15244,12724,26230,0,0,0,0,14042,28326,0,0,0,0,0,VultureHarass
1386,2126,2850,5510,12072,15040,0,2382,5294,8214,3736,0,0,0,10342,0,11596,8396,9550,0,0,0,0,4702,7176,7384,5974,10484,7040,6700,7204,9422,8122,0,9444,13598,0,0,15308,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1414,2582,0,0,0,0,0,2374,0,0,3620,0,0,0,0,0,0,0,0,0,0,0,0,4112,4186,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1374,2446,0,0,0,0,0,2328,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,3786,4880,0,5114,11050,8556,8386,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1438,2530,15894,5626,14106,17112,0,2134,5980,0,3472,0,0,0,0,0,0,9824,10864,0,0,0,0,4076,14456,0,5432,6220,0,17358,6212,12844,10426,0,11734,0,0,0,14840,0,0,0,0,0,16760,0,0,0,0,0,0,SiegeExpand
1360,2464,0,10236,0,0,0,2110,5672,0,0,0,0,0,0,0,0,10954,0,0,0,0,0,3734,4612,10612,5164,10262,7296,7108,5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1396,2442,19284,8992,14616,16748,22088,2080,0,0,0,0,0,0,8290,0,9714,0,0,0,0,0,0,3688,4300,10108,4968,14820,6442,7168,5598,22562,21226,0,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1386,2466,7292,4906,0,0,0,2090,0,0,0,0,0,0,8290,0,9546,0,0,0,0,0,0,3658,6848,7372,4932,5850,9812,9346,5548,0,7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1564,2520,16260,7360,12218,14138,23366,2214,0,0,3694,0,0,0,8818,0,10542,8488,9492,0,0,0,0,3856,7580,7944,5166,13464,5960,6546,5954,22610,13956,15244,15274,16720,28358,0,24720,0,0,0,0,0,27276,0,0,0,0,0,0,Standard
1406,3478,0,2888,0,0,0,3350,4628,0,4908,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,6026,6700,0,0,6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1310,2522,8510,5466,11618,15314,20310,2278,5754,0,3772,0,0,0,7422,0,8794,0,0,0,0,0,0,3724,7124,10110,5000,6346,15034,12436,5658,9802,8134,13208,9400,14486,14460,19784,11896,0,0,0,0,0,13068,0,0,0,0,0,0,SiegeExpand
1422,2598,9038,5026,7842,8042,18368,2078,3956,0,0,0,0,0,11086,0,17976,6152,7098,0,0,0,0,3794,7920,9812,5064,5996,10572,9220,5704,18918,16506,16540,18038,18072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1428,2510,0,0,0,0,0,2400,0,0,3654,0,0,4584,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1328,2612,11798,6782,15538,15920,19086,2154,5970,0,3566,0,0,0,8364,0,14150,7904,8914,0,0,0,0,3838,7282,14510,5770,9780,6430,5280,6386,14094,10336,0,13274,21242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1382,2410,14632,9054,16420,19144,0,2320,5650,5982,3700,0,0,0,14584,0,16036,10126,11478,0,0,0,0,3632,4534,12208,4884,9534,5690,5784,5674,0,22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1398,2448,6620,4686,11108,14056,22296,2116,4398,0,0,0,0,0,8770,0,10382,6838,7848,0,0,0,0,3642,7184,10176,4906,5564,12386,11970,5532,10348,7612,12306,8902,14176,13812,0,11448,21666,0,0,0,0,12770,0,0,0,0,0,0,SiegeExpand
1400,2438,14008,8402,15076,17034,17276,2376,5534,5804,3746,0,0,0,12278,0,13752,9586,10622,0,0,0,0,3686,4536,10920,4934,8960,5594,5828,5564,21780,15312,19054,17064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1374,2474,9004,4872,10282,10416,11540,2106,4476,0,0,0,0,0,8228,0,9482,20314,36304,0,0,0,0,3650,7366,11092,4904,5734,12440,12624,5540,9828,7750,16108,9056,13122,17178,17928,12308,19418,0,0,0,0,14990,20484,0,0,0,0,0,SiegeExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1406,2484,0,6746,0,0,0,2346,0,0,3820,0,0,0,0,0,0,7438,0,0,0,0,0,3700,7034,0,5452,0,6104,0,6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1370,2504,7248,4956,0,0,0,2142,6238,0,0,0,0,0,8424,0,9690,0,0,0,0,0,0,3786,5748,0,5518,7014,6422,5034,6350,9862,8086,0,9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1442,2698,7146,5252,11152,18342,20800,2194,19984,0,4142,0,0,0,8836,0,10126,6902,8018,0,0,0,0,3916,7584,10460,5212,6102,16118,13004,6094,9566,7878,12582,9230,13936,13920,18116,11484,14444,0,0,0,0,14420,15598,0,0,0,0,0,SiegeExpand
1418,2482,6888,4928,6832,11878,14294,2118,4128,7212,4296,0,0,0,9338,0,10702,6492,7978,0,0,0,0,3758,7540,10958,5052,5778,17346,12266,5740,9808,8374,13250,9666,14866,14436,0,12002,0,0,0,0,0,13208,0,0,0,0,0,0,SiegeExpand
