@RELATION Starcraft_PvZ_Zerg

@ATTRIBUTE ZergPool INTEGER
@ATTRIBUTE ZergOverlord INTEGER
@ATTRIBUTE ZergZergling INTEGER
@ATTRIBUTE ZergZerglingSpeed INTEGER
@ATTRIBUTE ZergCrackling INTEGER
@ATTRIBUTE ZergBurrow INTEGER
@ATTRIBUTE ZergGas INTEGER
@ATTRIBUTE ZergSecondGas INTEGER
@ATTRIBUTE ZergSecondHatch INTEGER
@ATTRIBUTE ZergThirdHatch INTEGER
@ATTRIBUTE ZergFourthHatch INTEGER
@ATTRIBUTE ZergFifthHatch INTEGER
@ATTRIBUTE ZergSixthHatch INTEGER
@ATTRIBUTE ZergSeventhHatch INTEGER
@ATTRIBUTE ZergHydraDen INTEGER
@ATTRIBUTE ZergHydra INTEGER
@ATTRIBUTE ZergHydraRange INTEGER
@ATTRIBUTE ZergHydraSpeed INTEGER
@ATTRIBUTE ZergLurker INTEGER
@ATTRIBUTE ZergLair INTEGER
@ATTRIBUTE ZergSpire INTEGER
@ATTRIBUTE ZergMutalisk INTEGER
@ATTRIBUTE ZergScourge INTEGER
@ATTRIBUTE ZergAirAttack INTEGER
@ATTRIBUTE ZergAirArmor INTEGER
@ATTRIBUTE ZergQueenNest INTEGER
@ATTRIBUTE ZergQueen INTEGER
@ATTRIBUTE ZergHive INTEGER
@ATTRIBUTE ZergGreaterSpire INTEGER
@ATTRIBUTE ZergGardian INTEGER
@ATTRIBUTE ZergDevour INTEGER
@ATTRIBUTE ZergUltraliskCavern INTEGER
@ATTRIBUTE ZergUltralisk INTEGER
@ATTRIBUTE ZergUltraliskArmor INTEGER
@ATTRIBUTE ZergUltraliskSpeed INTEGER
@ATTRIBUTE ZergDefilerMound INTEGER
@ATTRIBUTE ZergDefiler INTEGER
@ATTRIBUTE ZergConsume INTEGER
@ATTRIBUTE ZergevoDen INTEGER
@ATTRIBUTE ZergMeleeWeapons1 INTEGER
@ATTRIBUTE ZergRangeWeapons1 INTEGER
@ATTRIBUTE ZergGroundArmor1 INTEGER
@ATTRIBUTE ZergMeleeWeapons2 INTEGER
@ATTRIBUTE ZergRangeWeapons2 INTEGER
@ATTRIBUTE ZergGroundArmor2 INTEGER
@ATTRIBUTE ZergCreep INTEGER
@ATTRIBUTE ZergSunken INTEGER
@ATTRIBUTE ZergSpore INTEGER
@ATTRIBUTE midBuild {TwoHatchMuta,ThreeHatchMuta,HydraRush,Standard,HydraMass,Lurker,Unknown}

@DATA
1864,1312,3144,3776,0,0,2390,8090,4130,5410,7290,9416,10396,0,0,0,0,0,0,8020,9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432,0,0,8204,0,0,8332,0,0,0,ThreeHatchMuta
1838,1372,3100,3800,0,0,2374,12240,4108,5454,15204,18756,0,0,13412,15578,0,0,0,6188,7924,9858,12608,0,12112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9060,9424,0,ThreeHatchMuta
1898,1378,3166,3768,0,0,2382,0,4128,5084,0,0,0,0,0,0,0,0,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1890,1356,3142,3798,20974,0,2434,8412,4112,5170,6588,7778,9938,18186,8376,9122,12010,9628,16076,9580,11326,17104,13558,0,0,17300,0,18554,0,0,0,0,0,0,0,0,0,0,8034,0,18574,8730,0,0,8860,0,0,0,HydraMass
1912,1354,3178,3770,20728,23382,2512,9444,4198,5236,6788,7892,13720,16598,8774,9494,11606,9530,16194,11310,14028,0,21780,0,0,16456,23048,17656,0,0,0,19594,21846,25060,20956,22224,25664,23926,7384,16750,12688,8068,20822,17936,12876,8736,10152,9120,HydraMass
1808,1282,3060,3728,0,0,2332,9094,4028,5148,7090,9504,0,0,9630,11442,12812,10302,0,10232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9714,0,0,10450,0,0,11576,8480,9002,10386,HydraMass
2172,1320,3432,3822,0,0,2340,8188,3174,5016,6852,7446,15270,0,7612,8808,10190,8646,16008,11752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14902,0,0,17080,0,0,21354,9820,10238,0,HydraMass
1794,1294,3052,3712,22160,0,2330,10784,4034,5108,7042,8180,10172,10554,10854,11630,16900,11524,21216,10416,23376,0,25404,0,0,18112,55366,20096,0,0,0,23126,24660,27294,24650,31418,35682,33750,8368,20678,13130,9054,27272,17752,11736,8942,13384,9380,HydraMass
1824,1326,3112,20864,0,0,5902,7544,3282,4362,5746,19954,21196,22608,7806,9934,10272,8740,15022,10780,12530,15262,14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6922,0,0,7618,0,0,13116,7924,8350,11546,HydraMass
1790,1288,3062,3600,20718,0,2320,7918,3968,5296,6228,6332,7094,16770,8260,8956,10486,8946,13972,9624,15188,0,20754,0,0,17774,0,18870,0,0,0,20734,22670,0,22224,0,0,0,11178,21392,12620,12256,0,16836,16828,11142,11778,12550,HydraMass
2172,1308,3510,0,0,0,5470,6754,3050,4138,5352,0,0,0,6538,7954,8762,7254,0,8502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9170,0,9912,9892,0,0,0,6850,7274,0,HydraMass
1824,1318,3102,3740,26802,0,2378,7506,3994,5664,6932,20914,22488,23810,7612,8572,9922,8294,14438,10270,16604,0,25164,0,0,23704,0,24868,0,0,0,27276,29296,30766,28608,0,0,0,10760,24398,19842,11426,29088,24406,15892,12940,13406,19482,HydraMass
1842,1310,3100,0,0,0,5142,6044,2850,4406,4562,0,0,0,6304,7168,0,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6758,7150,0,HydraMass
1776,1282,3048,3866,20162,0,2352,8808,4078,8302,12524,15182,16130,19230,9706,11118,27018,15750,12786,4844,6362,8214,9976,0,0,17292,0,18314,0,0,0,20178,21550,23916,21536,0,0,0,13246,14016,27582,13960,18136,0,18010,14820,16582,25568,TwoHatchMuta
1750,1270,3000,3484,0,0,2260,6188,3932,5004,0,0,0,0,11274,12628,0,0,0,5762,7628,9542,9528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096,0,0,6822,0,0,12950,8214,10962,8582,ThreeHatchMuta
1778,1292,3044,3652,18588,0,2388,7698,3992,5082,6458,11992,13190,14158,7614,8310,10728,9000,14330,8744,10316,0,12204,0,0,13646,0,16010,0,0,0,18620,20608,22566,20468,0,0,0,7196,14400,10392,7914,18568,0,12050,10998,11498,0,HydraMass
1810,1316,3102,3562,0,0,2382,7722,4042,5062,6414,10238,0,0,7932,8592,10584,9042,15462,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6894,0,0,7554,0,0,12470,10886,11296,0,HydraMass
1790,1298,3038,3292,0,0,2052,11414,4076,5348,5716,12700,14508,16850,11160,12784,18174,16644,13628,6536,8142,0,11942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13210,13982,18166,13920,0,0,18158,7024,7380,0,ThreeHatchMuta
1806,1276,3066,3334,21256,0,2048,6968,4004,5156,6412,13154,15466,15598,8490,11532,16740,12718,12604,9212,12780,14888,14854,0,0,17680,0,18934,0,0,0,22936,24414,0,24476,0,0,0,6774,16292,14436,7506,0,0,11746,7432,9800,7806,HydraMass
1774,1272,3038,3332,22036,0,2050,8428,4086,5236,5960,9918,15618,15920,9066,11886,16774,15024,12436,8780,10300,14444,15790,0,0,19012,0,20202,0,0,0,22074,23932,23808,0,0,0,0,7836,12802,18152,8550,18144,0,12788,11060,11554,0,HydraMass
1846,1322,3126,3580,26310,0,2336,7276,4090,5130,11772,12780,12938,14732,7230,9404,13630,12022,10010,6384,10452,0,12438,0,0,22986,0,24228,0,0,0,26366,28536,31738,28558,36566,39170,37582,6544,15886,21456,7294,21448,25742,11382,9436,9804,0,HydraMass
1832,1326,3126,3550,0,0,2354,7120,4028,5252,6138,0,0,0,7578,8498,0,0,10456,6824,9296,0,12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8988,0,0,9696,0,0,0,10078,10604,0,HydraMass
1778,1266,3072,9508,0,0,5548,7016,3048,4308,5516,15742,17420,19982,6858,7862,8466,7624,16344,7850,9460,0,16302,0,0,17576,0,18718,0,0,0,0,0,0,0,0,0,0,6282,19548,0,7090,0,0,7254,9358,9742,0,HydraMass
2926,1322,4208,14670,0,0,6202,7148,2482,5044,6064,0,0,0,7274,8022,9432,7926,14232,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13650,14636,0,14586,18698,0,18690,6604,7022,0,HydraMass
2242,1374,3490,10108,0,0,5574,6830,3138,4360,5478,14304,17188,18054,8190,9028,12986,11468,12566,7590,10768,14382,13070,0,0,17942,0,18900,0,0,0,0,0,0,0,0,0,0,6440,0,17926,7148,0,0,12038,8008,8486,8778,HydraMass
2868,1286,4142,0,0,0,6330,0,2440,3920,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,4794,0,Unknown
1780,1290,3040,3548,0,0,2310,10100,3976,5398,6836,12628,17068,20426,13058,14274,17948,15890,15986,7630,9550,11450,19916,0,0,23138,0,24230,0,0,0,0,0,0,0,0,0,0,13080,23084,14388,13798,0,14652,14014,15832,16462,0,ThreeHatchMuta
1592,2152,2836,0,0,0,1910,6284,3204,4722,5968,0,0,0,8022,9248,10254,8704,0,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7082,0,10698,7958,0,0,8198,11346,12156,0,HydraMass
1598,2184,3028,16364,24812,0,1918,4946,2898,4586,10972,14114,16054,16114,6186,8150,9310,7786,14396,9054,12614,0,14476,0,0,15992,0,19034,0,0,0,24836,0,0,0,0,0,0,6672,16314,17950,7362,0,24800,11416,6442,6830,0,HydraMass
2862,1302,4210,6220,18956,0,4288,6168,2524,4102,8394,13478,16988,17318,9396,10618,14074,10388,14210,5692,7278,9144,9174,0,0,15392,0,17108,0,0,0,0,0,0,0,0,0,0,9326,15732,17358,10378,0,0,15408,6000,6454,10860,ThreeHatchMuta
1828,1320,3086,3194,0,0,1932,0,3974,5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2890,1332,4142,6310,0,0,5062,13572,2452,8192,12140,0,0,0,10954,13360,13482,11714,0,14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14988,0,0,15990,0,0,0,4334,4696,0,HydraMass
1870,1356,3122,3486,0,0,2004,0,4042,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2908,1290,4256,6670,16620,0,4802,7386,2450,4004,6718,9362,12750,16208,7318,8326,11514,9914,9946,6080,12062,0,27772,0,0,12144,0,13182,0,0,0,17862,21094,21752,19298,16470,21208,17738,8476,10158,30104,9302,17022,0,13332,9810,10350,15618,HydraMass
1910,1324,3190,3302,0,0,1958,0,4012,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2210,1294,3454,3776,0,0,2500,7184,3398,8096,11858,16622,20040,0,12576,15276,14890,13330,0,5026,7144,8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15848,0,0,18484,0,0,0,14936,15344,16742,TwoHatchMuta
1874,1342,3196,3174,0,0,1920,0,4010,5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1904,1276,3292,3258,0,0,1956,0,3864,4436,6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804,5352,0,Unknown
1960,1346,3228,3318,0,0,1994,0,3948,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2798,1328,4108,6896,0,0,3862,0,2442,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,4098,0,Unknown
2956,1330,4754,6474,15136,0,4656,8426,2496,4620,8374,9796,15096,0,7084,8226,11608,9966,9906,6074,12290,0,14970,0,0,12084,0,13214,0,0,0,0,0,0,0,0,0,0,8710,10684,0,9748,10866,0,14356,5522,5886,13062,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2186,1298,3482,14586,0,0,4412,6312,3078,3988,11638,14348,16226,0,12538,14262,15778,13222,0,5742,7440,9318,16278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074,0,0,9636,0,0,14524,5690,6126,8830,ThreeHatchMuta
1864,1314,3126,3222,0,0,1944,0,4006,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2890,1302,4180,5716,0,0,3992,7292,2434,3892,7214,8142,11938,0,6396,8482,11392,9830,8978,5316,10240,0,0,0,0,12246,0,13404,0,0,0,0,0,0,0,0,0,0,8576,9600,0,9362,0,0,0,8818,9222,0,HydraMass
2944,1402,4336,6338,0,0,4110,5524,2488,3954,8556,12046,14682,0,9672,11718,12866,11018,0,5396,7010,8976,8962,0,0,13142,0,14748,0,0,0,0,0,0,0,0,0,0,9876,11938,0,10954,0,0,0,9092,9538,14536,ThreeHatchMuta
2944,1328,4518,5786,12894,0,4052,6846,2498,3962,7196,10372,13698,0,6592,8332,11124,9552,9150,5348,16356,0,0,0,0,9926,0,11080,0,0,0,14862,0,0,16144,0,0,0,7764,8546,0,8472,12730,0,12724,8430,8782,0,HydraMass
1844,1306,3098,3172,0,0,1896,16154,3912,6338,12548,13176,15076,0,12518,13640,14834,13224,0,17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,0,15952,0,0,0,4334,4730,0,HydraMass
2956,1278,4234,6298,15294,0,4554,6998,2356,3998,7130,10358,20168,0,6724,8658,11252,9698,9524,5876,0,0,0,0,0,12154,0,13478,0,0,0,0,0,0,0,0,0,0,8240,9184,0,8992,14928,0,14138,7352,7742,0,HydraMass
2884,1276,4148,0,0,0,6390,6440,2432,4484,5980,12400,0,0,7828,9028,10132,8536,0,10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12510,0,0,0,0,0,0,7070,7540,0,HydraMass
2906,1310,4152,13206,15884,0,6386,8624,2440,4638,5164,8060,11158,13114,7456,9830,9934,8294,13530,9686,13410,0,15708,0,0,12354,0,13906,0,0,0,16476,19442,20280,18066,0,0,0,8584,14916,0,9222,20308,0,14860,4328,4700,0,HydraMass
2920,1334,4178,0,0,0,5694,6694,2486,3950,5948,0,0,0,8556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082,6450,0,HydraMass
1872,1348,3148,3274,20978,0,1972,13076,3946,5362,13570,16292,18014,20474,11784,13662,14372,12548,22236,15036,20854,0,22822,0,0,17370,0,19090,0,0,0,25144,28070,26728,29354,0,0,0,8908,17282,0,14336,21438,0,18348,9136,15548,9768,HydraMass
2388,1340,3736,11392,15824,0,5320,9438,3104,3964,5180,9140,13346,15552,6826,9320,9332,7700,14642,10048,13160,0,17528,0,0,12136,0,13974,0,0,0,17102,19768,20518,18374,24850,26796,25834,9968,10986,0,10976,17474,0,16290,10716,11320,0,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3118,1288,4366,7052,0,0,4456,7974,2366,4164,6912,8540,0,0,7686,0,0,0,0,6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,6076,0,0,0,0,0,0,HydraMass
2124,1276,3452,7968,13640,0,5920,7726,3410,4192,5740,11422,12974,13074,9380,11300,17774,13218,11968,8452,17672,0,19578,0,0,10492,0,11564,0,0,0,19640,0,0,0,0,0,0,6960,12232,10180,7630,17026,17720,11640,8300,8744,0,HydraMass
2886,1282,4166,7810,14774,0,5310,8090,2568,3960,4754,10424,11922,13994,8142,8830,13862,11436,11410,7404,12928,0,23126,0,0,11840,0,12960,0,0,0,14984,17908,18782,16374,0,0,0,6112,12460,24126,6812,16610,29620,10948,9268,9772,25354,HydraMass
2856,1344,4236,8556,0,0,6156,8338,3086,4140,5096,6800,15884,0,7430,9660,9698,8164,16086,10630,14424,0,0,0,0,14380,0,16338,0,0,0,0,0,0,0,0,0,0,8590,9530,0,9284,13726,0,15312,6964,7466,0,HydraMass
2842,1324,4300,7256,0,0,4270,0,2684,2876,5202,7574,0,0,9152,9964,0,0,0,8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,0,0,5750,0,0,5874,6034,6526,8934,HydraMass
3006,1276,4312,7838,20094,0,4546,7946,2342,4050,6740,12470,19978,23054,7922,12280,0,11290,26346,6700,11408,0,13856,0,0,17132,0,18276,0,0,0,21772,24486,26756,24662,0,0,0,5412,9514,15896,6114,16844,25394,11334,9342,9942,9910,HydraMass
3030,1290,4422,6080,0,0,4120,11946,2400,4042,10544,0,0,0,7648,10392,0,10348,0,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,0,0,5816,0,0,11164,9272,12390,9932,HydraMass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2864,1326,4110,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4386,5420,0,Unknown
2976,1322,4284,5704,14008,0,4372,8796,2350,2698,4100,7786,9150,11730,7458,9000,12202,10622,10114,6238,13450,0,15972,0,0,10276,0,12146,0,0,0,15642,18616,20672,18062,21970,23020,23010,5164,9514,0,6728,13840,0,11042,8384,8866,21472,HydraMass
2890,1310,4172,12484,15978,0,6694,7368,2450,4248,5630,9664,10556,12926,7796,9390,10032,8468,17354,9162,15098,0,17200,0,0,12628,0,13654,0,0,0,20726,23582,0,22304,17924,19616,19004,8530,11514,0,9694,16020,0,13894,6598,7100,0,HydraMass
2246,1266,3510,3624,0,0,2286,0,5134,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,3524,0,Unknown
3120,1366,4560,7662,14426,0,4626,7096,2438,4048,8316,9690,11882,16376,7618,8396,0,10886,10176,6732,12890,0,17978,0,0,11456,0,12566,0,0,0,15840,17854,20314,17346,19378,21546,21038,5390,9706,0,6134,13988,0,10260,6352,6778,20452,HydraMass
3142,1324,4858,7334,17256,0,4656,9228,2402,4100,8634,13662,18716,20180,6970,7720,11512,13704,11548,6850,13424,0,15598,0,0,11368,0,12592,0,0,0,20272,0,0,0,17772,18800,18768,5376,12764,0,6050,18590,0,6396,6118,6724,10838,HydraMass
3016,1278,4424,5806,13658,0,4342,8422,2182,4020,7996,10520,11862,17670,7598,8556,11988,10440,10612,6520,13142,0,16666,0,0,9856,0,11472,0,0,0,15718,18920,19176,17040,0,0,0,5162,9068,0,6832,14922,0,11590,6392,6878,9970,HydraMass
2920,1328,4200,0,0,0,6932,8254,2534,5292,6390,8026,12160,0,8336,9690,10588,9030,0,13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11764,0,0,0,0,0,0,4426,4772,0,HydraMass
2356,1414,3678,3752,0,0,2422,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346,4824,0,Unknown
3008,1282,4352,0,0,0,4568,0,2312,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5430,0,0,0,0,0,0,0,0,0,Unknown
1910,1352,3154,11016,14036,0,5560,7624,2996,4038,5460,11472,13014,13192,8034,8936,11654,11688,19444,7552,10004,0,15352,0,0,11080,0,12126,0,0,0,15282,18072,0,16550,28000,31876,31860,6324,9356,22412,7204,14068,32574,11342,7690,8186,9232,HydraMass
2994,1308,4302,7578,14920,0,4412,8350,2300,3892,8074,12822,13198,13690,6796,7744,12766,11010,10126,6714,13126,0,17450,0,0,11822,0,13056,0,0,0,14954,17154,19158,17098,22270,24408,24450,5330,9234,24614,6012,13378,25730,11760,6142,6550,29724,HydraMass
2334,1260,3634,8052,18054,0,5352,10140,3084,4424,8756,8870,11560,15614,8662,9410,13688,12124,11856,7510,14220,0,16998,0,0,13640,0,14686,0,0,0,0,0,0,0,0,0,0,6266,11280,0,6968,15290,0,11160,8402,8780,10438,HydraMass
2834,1280,4094,0,0,0,5788,7130,2388,6612,0,0,0,0,7010,7744,0,7708,0,8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4276,4708,0,HydraMass
2594,1272,3870,5472,16312,0,4104,11948,3218,4712,8900,11296,18060,25024,7918,8840,11464,9926,19434,7018,15678,0,26378,0,0,12870,0,14442,0,0,0,19250,21904,0,21374,0,0,0,5118,14458,28728,6024,19006,0,11356,10070,10502,21994,HydraMass
3022,1282,4320,7222,13798,0,4594,8222,2334,4206,4458,6038,11790,12318,8156,9908,13380,11808,11250,6932,0,0,0,0,0,10386,0,11730,0,0,0,0,0,0,0,0,0,0,5702,8968,0,6354,13388,0,10536,6852,7300,0,HydraMass
1850,1340,3156,4910,0,0,3416,0,3274,3722,4888,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3004,1318,4464,7014,13328,0,4430,8040,2346,4080,6026,11904,12048,13912,7576,10292,12336,10720,11042,6758,13532,0,0,0,0,10052,0,11492,0,0,0,0,0,0,0,0,0,0,5196,9352,0,5898,14052,0,10018,7392,7866,0,HydraMass
2230,1400,3494,4716,16694,0,3424,9078,3070,5604,10730,11838,15964,19402,9664,10932,0,12404,13070,8602,14154,0,16434,0,0,13726,0,14836,0,0,0,18160,20018,21734,19714,25544,27676,26496,7304,17216,31640,8496,17766,35978,12532,6866,7342,22554,HydraMass
2238,1330,3518,0,0,0,5766,7988,3058,3796,0,0,0,0,7786,0,0,0,0,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228,0,0,8056,0,0,0,6466,7678,6890,HydraMass
2206,1340,3448,15908,21806,0,5196,6906,3002,3756,8478,10040,12192,14964,10398,12106,15254,13598,13212,6448,8006,9892,20682,0,0,18958,0,19980,0,0,0,21852,23528,0,23382,25966,27266,27248,10632,13568,0,12292,18928,0,16650,4986,5328,22096,ThreeHatchMuta
2198,1382,3452,23908,28096,0,4408,7038,3332,4334,9554,13772,18274,25006,14684,16974,0,0,18318,5858,7384,9258,22224,0,0,20946,0,23302,0,0,0,25400,28198,27794,33040,33106,37472,37450,8502,16700,33850,10052,23354,37890,15418,6212,6704,29726,ThreeHatchMuta
2278,1384,3536,5788,0,0,4374,0,3118,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,5622,0,Unknown
3010,1298,4282,7342,18754,0,4658,6926,2330,3840,6192,11728,14318,18322,6810,7456,13210,8908,10922,7578,11886,0,14210,0,0,14064,0,15244,0,0,0,17236,19936,20776,18724,22344,23666,23630,5458,10528,26214,6218,16678,30482,10244,7902,8322,14438,HydraMass
2868,1338,4144,9382,15648,0,5076,7420,2454,3934,9900,11836,16500,16570,6198,6884,10086,8576,15758,6900,13672,0,15700,0,0,12790,0,13784,0,0,0,17568,20014,21452,19180,0,0,0,7988,14768,0,8666,19226,0,12762,6490,7024,0,HydraMass
2844,1294,4138,11036,0,0,4476,10524,2386,3864,0,0,0,0,5598,6354,0,7560,0,6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5970,7350,0,HydraMass
2840,1336,4104,11788,0,0,8016,0,2420,3888,7878,0,0,0,9044,9988,9800,9730,0,11806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736,5098,0,HydraMass
2802,1302,4056,0,0,0,0,0,2394,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2838,1292,4100,9712,16760,0,6300,8868,2382,4012,9378,9464,10516,10960,8500,9960,10842,9210,15984,10250,11914,0,15568,0,0,13710,0,14900,0,0,0,16970,20096,29044,18450,26400,28322,28334,7376,8564,25110,8058,12920,34474,12202,4926,5318,23032,HydraMass
2922,1302,4174,12956,17824,0,4654,10174,2408,4040,11696,15536,17648,18892,5954,8388,10082,7532,15308,10338,16106,0,20014,0,0,14908,0,15952,0,0,0,0,0,0,0,0,0,0,10454,13822,0,11718,18764,0,15766,13426,13972,0,HydraMass
2886,1312,4166,5838,17326,0,4082,8456,2482,4032,8418,13280,15358,19634,6564,8536,11692,9436,10850,5434,13584,0,18622,0,0,14326,0,15288,0,0,0,17828,0,0,19542,0,0,0,10424,12610,0,11096,12884,0,16868,7154,7624,0,HydraMass
1826,1310,3078,10008,14070,0,5714,6886,2924,4324,5318,19976,20802,30338,7170,7842,9958,8216,33748,7696,0,0,0,0,0,11180,0,12238,0,0,0,16128,17750,0,17726,31648,36296,34674,7896,22388,0,8566,26480,0,12786,5676,6042,12264,HydraMass
2946,1286,5108,8080,0,0,5844,8888,2410,4104,4788,5710,12744,18308,7288,8598,9534,8020,14894,10274,12804,0,0,0,0,16716,0,17908,0,0,0,0,0,0,0,0,0,0,12852,16696,0,13644,0,0,13730,7336,7738,0,HydraMass
3654,1284,4910,0,0,0,0,0,2374,3270,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660,5026,0,Unknown
2870,1302,4176,7416,0,17214,4672,9730,2422,4150,7108,15288,18054,22620,7480,9480,13634,11468,14948,6648,0,0,0,0,0,13402,0,14624,0,0,0,17256,18722,20782,18710,0,0,0,5442,15360,0,6168,0,0,10568,7926,8304,10866,HydraMass
2908,1304,4300,6488,0,0,5176,0,2426,4088,0,0,0,0,0,0,0,0,0,8432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2870,1288,4140,11962,16568,0,5654,8822,2396,4182,4542,5506,12654,14576,7668,8986,10528,8762,21020,8706,14894,0,24310,0,0,13324,0,14352,0,0,0,18940,21414,23252,21054,0,0,0,6646,9460,0,7302,13536,0,11432,6138,6530,0,HydraMass
2884,1290,4128,8140,0,0,6580,0,2486,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6736,7852,0,Unknown
