@RELATION Starcraft_TvT_Terran

@ATTRIBUTE TerranDepot INTEGER
@ATTRIBUTE TerranGas INTEGER
@ATTRIBUTE TerranSecondGas INTEGER
@ATTRIBUTE TerranExpansion INTEGER
@ATTRIBUTE TerranSecondExpansion INTEGER
@ATTRIBUTE TerranThirdExpansion INTEGER
@ATTRIBUTE TerranFourthExpansion INTEGER
@ATTRIBUTE TerranBarracks INTEGER
@ATTRIBUTE TerranSecondBarracks INTEGER
@ATTRIBUTE TerranThirdBarracks INTEGER
@ATTRIBUTE TerranMarine INTEGER
@ATTRIBUTE TerranMedic INTEGER
@ATTRIBUTE TerranFirebat INTEGER
@ATTRIBUTE TerranBunker INTEGER
@ATTRIBUTE TerranAcademy INTEGER
@ATTRIBUTE TerranStem INTEGER
@ATTRIBUTE TerranComsat INTEGER
@ATTRIBUTE TerranEbay INTEGER
@ATTRIBUTE TerranTurret INTEGER
@ATTRIBUTE TerranInfantryAttack1 INTEGER
@ATTRIBUTE TerranInfantryArmor1 INTEGER
@ATTRIBUTE TerranInfantryAttack2 INTEGER
@ATTRIBUTE TerranInfantryArmor2 INTEGER
@ATTRIBUTE TerranFactory INTEGER
@ATTRIBUTE TerranSecondFactory INTEGER
@ATTRIBUTE TerranThirdFactory INTEGER
@ATTRIBUTE TerranMachineShop INTEGER
@ATTRIBUTE TerranSiege INTEGER
@ATTRIBUTE TerranMines INTEGER
@ATTRIBUTE TerranVulture INTEGER
@ATTRIBUTE TerranTank INTEGER
@ATTRIBUTE TerranGoliath INTEGER
@ATTRIBUTE TerranArmory INTEGER
@ATTRIBUTE TerranSecondArmory INTEGER
@ATTRIBUTE TerranMetalAttack1 INTEGER
@ATTRIBUTE TerranMetalArmor1 INTEGER
@ATTRIBUTE TerranMetalAttack2 INTEGER
@ATTRIBUTE TerranMetalArmor2 INTEGER
@ATTRIBUTE TerranStarport INTEGER
@ATTRIBUTE TerranControlTower INTEGER
@ATTRIBUTE TerranWraith INTEGER
@ATTRIBUTE TerranCloak INTEGER
@ATTRIBUTE TerranDropship INTEGER
@ATTRIBUTE TerranValkyrie INTEGER
@ATTRIBUTE TerranScienceFacility INTEGER
@ATTRIBUTE TerranVessel INTEGER
@ATTRIBUTE TerranGhost INTEGER
@ATTRIBUTE TerranNuke INTEGER
@ATTRIBUTE TerranBattlecruiser INTEGER
@ATTRIBUTE TerranAirAttack INTEGER
@ATTRIBUTE TerranAirArmor INTEGER
@ATTRIBUTE midBuild {Bio,TwoFactory,VultureHarass,SiegeExpand,Standard,FastDropship,Unknown}

@DATA
1372,2628,9136,4928,7008,14142,16308,2124,12928,15640,0,0,0,0,20098,0,22050,5850,7090,0,0,0,0,3874,9072,9380,5484,7458,0,0,6094,12438,10960,30504,12342,19636,35468,33290,5260,6462,30110,30102,7156,0,27374,0,0,0,0,30472,33248,FastDropship
1545,2220,2700,8150,13420,0,0,2585,8625,13120,3850,0,0,0,8765,0,10175,9695,11205,0,0,0,0,4135,5110,6490,8380,10585,0,5625,9385,6915,5470,0,0,0,0,0,8525,9785,13650,13725,10645,0,0,0,0,0,0,0,0,TwoFactory
1495,2570,9655,8325,19865,0,0,2175,8020,8485,3410,0,0,0,11750,0,13125,12695,13775,0,0,0,0,4015,11505,12575,7890,9090,0,5390,8655,14030,12620,0,14835,0,0,0,5540,7655,6710,0,9725,0,0,0,0,0,0,0,0,VultureHarass
1530,2590,11480,6850,9195,9525,18310,2210,3560,9085,3635,0,0,8820,11755,0,14095,8680,9895,0,0,0,0,4055,12885,14675,6950,7720,0,5320,7715,9385,8085,23050,11225,15390,23010,28785,5385,10740,6475,0,11895,0,20045,0,0,0,0,0,0,Bio
1405,2395,13450,8735,11310,11355,15405,2080,7945,12650,3375,0,0,17135,19960,0,21555,11615,13475,0,0,0,0,3680,13960,17850,4945,11345,0,5110,9435,0,22415,26690,28000,23810,0,0,5125,8995,6265,15835,21245,0,0,0,0,0,0,23820,0,VultureHarass
1465,2765,12395,8780,11375,18685,20035,2225,8030,12210,3475,0,0,0,14455,0,15935,8190,9235,0,0,0,0,4075,4940,13785,9295,10070,0,5355,10045,6720,5425,0,0,0,0,0,6485,7640,0,0,9895,0,0,0,0,0,0,0,0,TwoFactory
1400,2545,8475,6525,8885,17200,22670,2020,15505,17310,3265,0,0,0,12515,0,14410,9415,10615,0,0,0,0,3945,8400,11805,6240,7495,0,5260,7230,13410,9650,21495,11195,15365,25010,0,5325,9680,6715,0,11185,0,21455,0,0,0,0,0,0,VultureHarass
1470,2765,13230,9790,12955,14015,16135,2565,0,0,4635,0,0,0,18770,0,20320,10070,11135,0,0,0,0,4065,11265,13115,5830,8035,0,5340,6465,12810,11385,0,25960,18030,0,0,5400,7220,8255,0,7905,0,0,0,0,0,0,0,0,VultureHarass
1445,2640,13040,11150,16235,17725,20070,2310,12550,14370,3555,0,0,0,10510,0,12695,8450,9540,0,0,0,0,4255,4965,15910,5510,6225,0,6275,6190,11360,8270,19500,9760,14680,19475,22210,10370,12625,11620,0,13255,0,18025,0,0,0,0,0,0,TwoFactory
1374,2454,11158,8842,14594,21152,24604,2380,0,0,3740,0,0,0,10976,0,12372,16726,18160,0,0,0,0,3696,4754,9468,4978,7234,5942,5992,5614,13106,11486,20416,12920,19228,20436,22158,15364,16666,0,0,17284,0,19254,0,0,0,0,0,0,TwoFactory
1340,2458,14238,6594,11890,17606,19876,2372,2496,11034,3912,0,0,0,13226,0,14784,15540,19142,0,0,0,0,3760,5332,8818,6454,8466,7098,5096,7066,17260,9338,0,15268,0,24424,0,13818,16518,15182,0,17278,0,19384,0,0,0,0,0,0,Bio
1400,2545,0,0,0,0,0,2115,0,0,3385,0,0,0,7465,0,10505,0,0,0,0,0,0,4625,6830,7995,0,0,0,5935,0,8770,7505,0,11475,0,0,0,6010,7415,0,0,8055,0,0,0,0,0,0,0,0,VultureHarass
1355,2535,11285,7790,10755,16915,0,2125,0,0,3490,0,0,0,12465,0,13965,12660,14045,0,0,0,0,3940,4760,12780,8060,10065,13785,5220,9140,6795,5475,0,0,0,0,0,8305,9505,0,0,10185,0,0,0,0,0,0,0,0,TwoFactory
1295,2465,12675,8290,10275,22400,26195,2050,0,0,3410,0,0,0,9880,0,12030,9725,11505,0,0,0,0,3830,10495,17030,5565,11660,0,0,6575,18605,17105,32055,19330,26440,0,0,5180,7215,6270,8450,14615,22200,32180,0,0,0,35130,32085,34130,FastDropship
1435,2445,12570,9670,16575,23450,25315,2030,4695,14860,3290,0,0,0,6165,0,7445,9000,10205,0,0,0,0,3630,4775,20020,10575,11680,29900,30235,11315,6270,4915,35590,20885,0,0,0,5540,6760,16185,15810,7525,0,25615,0,0,0,28715,35550,38715,TwoFactory
1355,2360,12270,9900,17680,0,0,2045,7145,10835,3285,0,0,0,8635,0,10445,10700,11720,0,0,0,0,3705,4570,15425,5050,7530,0,0,5805,6570,4945,0,18950,0,0,0,11830,13285,0,0,14285,0,0,0,0,0,0,0,0,TwoFactory
1460,2475,14125,12615,19320,0,0,2160,19645,0,3410,0,0,0,0,0,0,0,0,0,0,0,0,4130,4695,5945,5440,14050,7840,6040,13180,0,0,0,0,0,0,0,10835,15080,11990,15805,15750,0,0,0,0,0,0,0,0,TwoFactory
1485,2830,9815,5165,8140,8420,0,1960,0,0,3250,0,0,0,11930,0,15855,9575,10610,0,0,0,0,4175,6215,0,6035,8485,0,5475,6695,0,12875,0,0,0,0,0,5770,10295,6905,0,0,0,9925,0,0,0,12405,15115,0,VultureHarass
1485,2770,10290,5905,8205,13235,15175,2180,3600,7405,3705,0,0,0,10680,0,12815,7900,9405,0,0,0,0,4235,6300,12155,6005,6995,0,5510,6640,8470,6940,7135,10130,0,25455,0,10435,11780,0,0,12430,0,15995,0,19560,0,0,0,0,Bio
1420,2504,12978,7602,7858,10100,12340,2432,12382,0,3870,0,0,0,9500,0,11008,11340,12438,0,0,0,0,3824,11974,0,7272,11292,0,5166,7888,0,13096,0,0,0,0,0,5076,8828,6226,9606,0,0,0,0,0,0,0,0,0,FastDropship
1356,2516,12204,11018,0,0,0,2178,6424,6876,3574,0,0,0,9744,0,11166,7602,9330,0,0,0,0,3826,11596,0,5146,6756,0,0,5768,0,0,0,0,0,0,0,5124,12346,6982,0,0,0,0,0,0,0,0,0,0,FastDropship
2664,4704,0,0,0,0,0,1876,6880,8166,3232,0,0,0,0,0,0,0,0,0,0,0,0,5974,6432,0,8890,11332,15404,7238,9538,9864,7794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1440,2520,13180,10126,12234,0,0,2466,9154,0,3870,0,0,4052,11668,0,13218,14152,0,0,0,0,0,3756,6348,10980,11834,13126,0,5100,13114,7846,6404,0,0,0,0,0,13614,16236,14994,0,0,0,0,0,0,0,0,0,0,VultureHarass
1412,2568,13994,9528,16074,18608,18988,2106,11562,12890,3410,0,0,0,13448,0,15258,6842,9070,0,0,0,0,3842,4870,10270,5084,7646,6780,6618,5706,11632,9690,0,12446,18328,0,0,12418,16306,0,0,18102,0,18372,0,0,0,0,0,0,TwoFactory
1388,2496,13602,4896,12764,15628,22138,2408,4170,5962,5372,0,0,0,6870,0,8688,22062,0,0,0,0,0,3860,6056,6238,6330,12208,10394,5134,7108,18538,6838,0,13516,0,20018,0,7710,13124,0,0,15308,0,17968,0,0,0,0,0,0,VultureHarass
1460,2494,7196,4960,12952,13122,0,2446,3948,17484,0,0,0,0,6450,0,8316,12448,15902,0,0,0,0,3716,6358,9552,6792,10088,0,5010,7590,8126,6838,7028,0,0,0,0,7994,9230,0,0,9874,0,0,0,0,0,0,0,0,VultureHarass
1324,3638,6524,2814,12162,17388,0,3332,0,0,4580,0,0,5672,10536,0,15338,13118,14084,0,0,0,0,4852,7916,10080,6096,8928,0,0,6784,9968,8170,0,9496,0,0,0,6412,8468,7528,0,9454,0,0,0,0,0,0,0,0,FastDropship
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1442,2522,8844,5742,0,0,0,2440,3880,0,4588,0,0,0,7816,0,9520,9272,0,0,0,0,0,3774,6260,9868,6466,9024,0,5018,7594,8336,6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1342,2478,11026,7816,9864,0,0,2178,0,0,3436,0,0,0,10090,0,0,0,0,0,0,0,0,3832,0,0,6388,8984,0,5326,6998,0,0,0,0,0,0,0,5156,6274,6914,6922,0,0,0,0,0,0,0,0,0,FastDropship
1354,2400,9532,6852,14610,21954,24298,2426,10338,0,3790,0,0,6554,8032,0,9412,14654,15700,0,0,0,0,3698,7358,12978,5932,8236,23144,4982,6642,10600,7546,0,13222,0,18538,0,9982,11282,0,0,11994,0,15352,0,0,0,0,0,0,VultureHarass
1374,2436,8948,4922,7076,8990,12354,2330,4522,5080,3754,0,0,0,10350,0,12570,13946,15614,0,0,0,0,3672,6352,11372,5954,8616,0,5020,6608,8444,7192,0,14070,0,34390,0,8000,9342,0,0,10252,0,33096,0,0,0,0,0,0,VultureHarass
1356,2414,8236,4742,10014,17526,19124,2370,3914,0,5162,0,0,0,7588,0,9374,15060,16146,0,0,0,0,3658,5808,9970,6342,11884,0,4934,7076,7754,6150,0,16256,0,0,0,9700,11574,0,0,13280,0,18080,0,0,0,0,0,0,VultureHarass
1416,2488,11484,8212,12808,13976,17652,2124,10722,0,3896,0,0,0,12086,0,13830,15180,16542,0,0,0,0,3696,5736,14848,8344,11522,0,5370,10518,6632,5396,0,15000,0,0,0,4980,6156,0,0,6788,0,0,0,0,0,0,0,0,FastDropship
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1420,2444,8402,5132,13714,17892,18090,2472,3936,25822,0,0,0,0,7732,0,10254,11374,13766,0,0,0,0,3726,6224,6374,6290,10764,0,4990,7080,7770,6434,0,14338,0,21396,0,6754,8058,0,0,8790,0,18422,0,0,0,0,0,0,VultureHarass
1344,2430,8830,5102,14142,15550,24494,2078,7384,7786,3310,0,0,0,11478,0,13878,17120,18138,0,0,0,0,3656,6338,10294,5810,9536,6472,4892,8344,9954,7868,0,18852,0,25262,0,8698,10134,0,0,11062,0,24050,0,0,0,0,0,0,VultureHarass
1366,2438,10030,4874,7112,7432,13650,2380,12128,0,0,0,0,0,7020,0,8376,13224,18742,0,0,0,0,3682,6000,7716,7336,8942,0,4958,8920,6746,5264,0,18610,0,0,0,13844,15242,0,0,19784,0,19960,0,0,0,0,0,0,VultureHarass
1416,2482,9170,5680,10110,13842,14144,2242,16922,0,3806,0,0,0,10926,0,12678,0,0,0,0,0,0,3702,6996,10240,5754,6946,0,5192,6486,9730,7350,0,13254,0,21530,0,5018,8590,0,0,9968,0,18138,0,0,0,0,0,0,FastDropship
1382,2472,9210,5568,7518,7840,13860,2396,9624,11558,4822,0,0,8274,6880,0,8508,11798,15382,0,0,0,0,3720,6038,7420,5544,10296,0,5012,6174,8006,6608,0,15100,0,0,0,9142,10498,12782,0,11530,0,0,0,0,0,0,0,0,VultureHarass
1372,2392,11480,8834,14076,19014,19438,2420,11562,18744,3776,0,0,0,13104,0,14600,15396,17438,0,0,0,0,3684,4972,13186,5074,9062,5716,5724,9192,16586,14242,15130,28252,0,0,0,7410,9004,8892,0,9938,0,26644,0,0,0,0,0,0,TwoFactory
1430,2510,7266,4826,7116,7346,11646,2446,13954,14014,26238,0,0,0,8710,0,10226,12360,13490,0,0,0,0,3772,6012,10732,5732,9502,0,4996,6358,8268,6936,0,22612,0,0,0,7862,8992,10126,0,11042,0,28462,0,0,0,0,0,0,VultureHarass
1364,2330,7872,5544,13332,16906,19266,2100,10662,10724,3370,0,0,0,10678,0,12012,13996,15726,0,0,0,0,3744,6260,10150,5698,7658,0,4966,6322,9268,7264,0,13926,0,0,0,8882,10056,0,0,10690,0,0,0,0,0,0,0,0,VultureHarass
1344,2424,10776,4686,13228,0,0,2322,9118,12838,0,0,0,0,10396,0,12480,13292,0,0,0,0,0,3650,5784,10268,10640,13032,0,4936,11280,8726,7300,0,0,0,0,0,7606,8832,0,0,9632,0,0,0,0,0,0,0,0,VultureHarass
1356,2340,10300,5714,0,0,0,1940,4418,0,3220,0,0,0,11022,0,13554,0,0,0,0,0,0,3544,6402,7394,10452,12686,0,4774,11182,9104,7170,0,0,0,0,0,6560,10046,7724,0,12702,0,0,0,0,0,0,0,0,VultureHarass
1346,2308,7464,5282,12370,0,0,2282,7980,0,3854,0,0,0,10776,0,12426,0,0,0,0,0,0,3656,6140,9768,5746,9950,0,4926,6386,8726,6686,0,9024,0,0,0,7674,8782,0,0,9470,0,0,0,0,0,0,0,0,VultureHarass
1414,2478,8876,4848,0,0,0,2420,0,0,0,0,0,0,9596,0,10942,0,0,0,0,0,0,3768,5914,8936,6814,10044,7538,5028,7458,9478,6382,0,0,0,0,0,7252,8754,0,0,9538,0,0,0,0,0,0,0,0,VultureHarass
1362,2480,0,5902,0,0,0,2260,0,0,3514,0,0,0,0,0,0,0,0,0,0,0,0,4674,6686,0,0,0,0,6052,0,0,7010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1910,3068,0,0,0,0,0,1604,7628,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,4764,0,0,6856,0,0,6028,7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1368,2414,10494,8172,17920,0,0,2338,8996,0,3778,0,0,6100,13492,0,15656,13410,14836,0,0,0,0,3702,10424,11540,5084,9578,0,0,5710,14188,11960,0,16220,0,0,0,4972,6230,6942,8326,13510,0,0,0,0,0,0,0,0,FastDropship
1226,2422,17024,7658,0,0,0,1962,13686,16786,3216,0,0,0,12868,0,16054,9838,11974,0,0,0,0,3656,4584,0,4912,8956,5572,5526,7876,11262,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1384,2564,10670,7822,15934,16334,21828,2400,13960,15862,3910,0,0,6656,8462,0,9848,16130,18444,0,0,0,0,3848,8412,9108,5138,5762,22990,0,5754,10220,8856,0,19894,0,0,0,11372,12564,0,0,16108,0,22726,0,0,0,0,0,0,SiegeExpand
1272,2324,11074,8554,12414,19816,0,1996,5786,0,3242,0,0,0,0,0,0,9500,10488,0,0,0,0,3534,4706,12490,4922,11998,7318,5662,8338,9992,5564,8756,20274,15158,0,0,14050,15724,0,0,17782,0,0,0,0,0,0,0,0,TwoFactory
1346,2490,0,8254,0,0,0,2348,0,0,3976,0,0,0,7476,0,9292,9434,10570,0,0,0,0,3704,0,0,4968,0,0,0,5688,0,9082,0,0,0,0,0,5096,8112,6214,9048,0,0,0,0,0,0,0,0,0,FastDropship
1322,2520,8702,7534,0,0,0,2122,8374,0,3362,0,0,0,8146,0,10046,0,0,0,0,0,0,3714,0,0,6160,0,0,4982,6856,0,0,0,0,0,0,0,4974,0,6098,0,0,0,0,0,0,0,0,0,0,FastDropship
1428,2476,0,7032,0,0,0,2400,0,0,3854,0,0,6360,0,0,0,0,0,0,0,0,0,3714,0,0,5458,0,0,4984,6424,0,7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1436,2524,0,5750,0,0,0,2388,0,0,3644,0,0,5956,0,0,0,0,0,0,0,0,0,3718,0,0,5438,0,0,4956,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1360,2388,10204,5442,12546,16274,0,2328,0,0,3820,0,0,0,12034,0,14202,0,0,0,0,0,0,3688,7266,7810,5518,10790,6164,4920,11080,7792,6312,0,13314,0,0,0,16230,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1398,2528,12568,8902,10392,0,0,2324,0,0,3870,0,0,0,12114,0,14046,0,0,0,0,0,0,3860,9886,11502,5128,6780,16304,11530,5752,0,10566,0,14890,0,0,0,5360,7440,6452,0,0,0,0,0,0,0,0,0,0,FastDropship
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1392,2484,12830,9240,9612,18278,23050,2322,0,0,3598,7584,0,3696,6214,7600,7738,15064,16172,0,0,0,0,5132,10984,13664,9312,10962,0,6384,10958,14904,11632,0,13364,0,23712,0,20966,23676,0,0,27992,0,22286,0,0,0,0,0,0,VultureHarass
2048,4726,10408,6032,16960,22618,23290,1594,8476,19358,2832,0,0,3864,18918,0,20948,21008,22688,0,0,0,0,6770,9668,9898,13090,13800,22908,8258,13784,11886,10244,0,13178,0,0,0,8114,10284,9324,12238,12086,0,0,0,0,0,0,0,0,FastDropship
1392,2536,0,0,0,0,0,2364,8594,9612,4054,0,0,0,0,0,0,0,0,0,0,0,0,3770,4590,10222,5032,0,7530,5656,0,9778,7720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1378,2292,0,0,0,0,0,2258,0,0,3522,0,0,8064,0,0,0,8510,0,0,0,0,0,3552,4680,0,0,0,0,4814,0,7654,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1340,2496,11262,9180,14154,0,0,2334,0,0,3782,0,0,0,11784,0,13372,15258,0,0,0,0,0,3742,4666,13456,4998,8490,7276,5626,7708,11502,9842,0,14888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1394,2294,9772,5696,10654,11848,14042,2222,0,0,3558,0,0,0,9730,0,11062,0,0,0,0,0,0,3934,9872,12326,5198,6294,0,0,5864,10048,7342,0,0,0,0,0,10328,11618,0,0,13188,0,0,0,0,0,0,0,0,SiegeExpand
1348,2510,12608,11326,20976,0,0,1970,0,0,3968,0,0,0,12150,0,13604,22630,0,0,0,0,0,3750,5200,12732,5180,9250,7396,5806,9244,14328,8332,0,22602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1282,2484,2626,9682,12236,12850,15030,2044,0,0,3464,0,0,0,0,0,0,17188,18170,0,0,0,0,3830,4610,4688,6908,11890,18012,5086,7724,8108,6638,0,8300,0,0,0,8374,9482,0,0,10102,0,0,0,0,0,0,0,0,TwoFactory
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1414,2540,0,9842,0,0,0,2418,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,3950,4842,0,5220,0,6758,5826,9214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1384,2450,0,5306,0,0,0,2398,0,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,3808,6034,8698,6130,0,9600,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1340,2494,9732,5454,18350,0,0,2394,12142,0,3874,0,0,0,9578,0,11086,14210,15224,0,0,0,0,3782,6002,8366,5766,10302,8150,5046,9598,11716,9550,0,11048,0,0,0,16050,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1326,2432,8070,5210,15264,16184,17448,2334,17376,0,3764,0,0,0,13404,0,15078,0,0,0,0,0,0,3680,5952,12128,5460,8118,0,4970,6824,8734,6290,0,0,0,0,0,6474,7658,0,0,8358,0,0,0,0,0,0,0,0,VultureHarass
1350,2438,0,5130,0,0,0,2326,0,0,3738,0,0,0,0,0,0,0,0,0,0,0,0,3658,6302,7960,4908,0,7174,5516,0,0,9690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1446,2506,0,5668,0,0,0,2430,10196,0,4088,0,0,0,0,0,0,0,0,0,0,0,0,3786,6306,8434,6402,0,9872,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1422,2562,13998,5678,0,0,0,2396,12832,0,4044,0,0,0,14280,0,15696,0,0,0,0,0,0,3870,6420,8810,6594,0,10158,5130,18142,13380,10216,0,13830,0,0,0,13810,16256,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1362,2480,17752,5348,14844,17186,0,2446,0,0,3880,0,0,0,14792,0,17566,0,0,0,0,0,0,3774,6126,8260,5712,15734,7912,5034,15728,16402,14762,0,17676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1392,2428,10890,5566,17008,18546,0,2336,0,0,3764,0,0,0,12420,0,13686,20416,22888,0,0,0,0,3710,6170,10968,6348,11828,8580,5046,9820,10764,6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1376,2422,8686,6732,12354,15612,17352,2386,0,0,3668,0,0,0,15956,0,18388,14570,18482,0,0,0,0,3906,7332,8058,6158,12832,10936,5132,6808,15044,13410,0,18178,0,0,0,15092,16432,0,0,18164,0,20096,0,0,0,0,0,0,VultureHarass
1390,2442,8920,5518,0,0,0,2352,11742,0,3826,0,0,0,7160,0,8502,7942,10146,0,0,0,0,3678,6696,0,4970,7772,0,0,5718,8156,6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1368,2486,0,10188,11910,0,0,2308,0,0,3810,0,0,5978,11564,0,0,0,0,0,0,0,0,3686,0,0,5868,0,0,5140,10794,0,0,0,0,0,0,0,5378,6480,7092,7220,0,0,0,0,0,0,0,0,0,VultureHarass
1342,2444,0,5536,0,0,0,2078,0,0,3742,0,0,0,0,0,0,0,0,0,0,0,0,3664,6112,8062,5998,0,9788,4986,0,10728,8738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1302,2454,0,5002,0,0,0,2350,10060,0,3884,0,0,0,0,0,0,0,0,0,0,0,0,3654,6106,7110,5524,13482,9284,5058,12156,0,12126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1406,2608,12624,5580,11562,14288,17954,2160,11144,0,3440,0,0,0,13120,0,15270,18590,20108,0,0,0,0,3976,6070,8622,6172,11736,9674,5262,12998,14576,9894,0,11892,0,19936,0,17106,18604,0,0,21088,0,18676,0,0,0,0,0,0,VultureHarass
1356,2482,9982,5204,11832,16114,19790,2396,24966,0,3812,0,0,0,12486,0,13832,22722,23900,0,0,0,0,3764,5886,6898,5716,13462,7896,5248,11484,10938,9638,0,16754,0,22180,0,13434,15104,0,0,15888,0,20864,0,0,0,0,0,0,VultureHarass
1404,2458,7670,5750,16660,17752,18410,2370,12462,0,3776,0,0,0,9500,0,11174,14680,16630,0,0,0,0,3640,7258,11344,5410,7328,0,4882,6020,9400,6432,0,15172,0,0,0,9300,10426,0,0,11290,0,0,0,0,0,0,0,0,VultureHarass
1408,2460,10572,9046,0,0,0,2356,15146,0,3736,0,0,0,0,0,0,7662,9234,0,0,0,0,3678,4606,0,4948,6872,5574,5860,5566,11490,9540,0,11412,0,11552,0,9374,12070,10766,0,14700,0,0,0,0,0,0,0,0,TwoFactory
1390,2634,9416,8018,11018,11504,19704,2182,6164,6396,5062,0,0,0,12848,0,14284,16534,17606,0,0,0,0,4008,9794,12742,5752,9324,0,7156,8446,15024,12772,13296,14446,15768,19148,20156,5364,8328,6464,9824,13694,0,15794,0,0,0,0,0,0,FastDropship
1412,2494,10454,5352,14722,17516,17646,2376,6336,0,3682,0,0,0,9350,0,10862,7068,8062,0,0,0,0,3960,6526,10996,5232,10508,0,0,5872,9258,7856,0,17168,21294,0,0,12452,14026,0,0,14836,0,0,0,0,0,0,0,0,SiegeExpand
1390,2462,9188,5676,0,0,0,2400,0,0,4020,0,0,0,10556,0,11972,13214,0,0,0,0,0,3894,6016,9092,6194,11454,8398,5264,9524,12032,9996,0,0,0,0,0,9290,10578,0,0,11890,0,0,0,0,0,0,0,0,VultureHarass
1432,2476,7090,5750,12386,0,0,2116,8506,0,3368,0,0,0,9526,0,11174,13106,0,0,0,0,0,3660,7852,10686,5508,8880,0,4878,6202,9232,7894,0,9556,0,0,0,12798,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
1372,2440,0,5370,0,0,0,2382,0,0,4022,0,0,0,0,0,0,0,0,0,0,0,0,3702,6002,8432,6110,0,12534,4980,0,0,0,0,0,0,0,0,11702,0,12792,0,0,0,0,0,0,0,0,0,0,VultureHarass
1340,2442,11902,4914,0,0,0,2102,0,0,3346,0,0,0,0,0,0,0,0,0,0,0,0,3686,5920,6558,5586,11132,8604,5078,11050,0,14910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VultureHarass
